stop_id,stop_name,stop_lat,stop_lon
4503961,"R. Jaguaribara, 136",-23.675728,-46.735308
4503962,"R. Barra Alta, 33",-23.673744,-46.737176
4503963,"R. João Freire Farto, 256",-23.673580,-46.737440
4503964,"R. João Freire Farto, 101",-23.672336,-46.738011
4503965,"R. João Freire Farto, 93",-23.672353,-46.738186
4503966,"R. Anhandui-mirim, 232",-23.671609,-46.738804
4503968,"R. Amitaba, 47",-23.672211,-46.744140
4503969,"Av. Guido Caloi, 1200",-23.664191,-46.726288
4503970,"R. Luís Grassmann, 817",-23.650069,-46.736095
4503971,R. Gonçalo Pinto,-23.643664,-46.736080
4503972,"Av. Tomás De Souza, 1003",-23.644876,-46.735780
4503973,"R. João Batista Jordão, 229",-23.645429,-46.737697
4503974,"Av. Tomás De Souza, 267",-23.644698,-46.738300
4503975,Av. Tomás De Souza,-23.642856,-46.738348
4503976,"R. Martinho Jacob Kremer, 367",-23.688121,-46.742407
4503977,"Av. Maria Coelho Aguiar, 787",-23.651529,-46.733731
4503978,Pça. Manoel Maiotti,-23.664329,-46.753344
4503980,"Estr. Da Riviera, 4742",-23.705528,-46.742110
4503983,"Av. Guido Caloi, 2228",-23.655170,-46.724427
4503984,"Estr. De Itapecerica, 1107",-23.645356,-46.745930
4503985,"Estr. De Itapecerica, 541",-23.642819,-46.741598
4503986,"R. Guilherme Valente, 324",-23.663089,-46.736026
4503987,"Av. Raquel Alves Moreira, 870",-23.666891,-46.749832
4503988,R. Francisco Ricarte Da Silva,-23.662318,-46.756116
4503989,"R. Antônio Amaral Ferreira, 17",-23.662555,-46.756731
4503990,"Estr. Da Riviera, 1354",-23.686150,-46.753365
4503991,R. Monforte Da Beira,-23.666261,-46.736292
4503992,R. Monforte Da Beira,-23.666256,-46.736330
4503993,"R. João Frazão Canuto, 585",-23.681534,-46.738589
4503994,"Estr. Do M Boi Mirim, 915",-23.671859,-46.741316
4503997,"R. Miguel Luiz Figueira, 97",-23.679133,-46.748458
4503998,"R. Satulnino De Oliveira, 800",-23.656244,-46.731490
4503999,"R. Belchior Félix, 64",-23.675749,-46.747888
4504000,"R. Daniel Klein, 211",-23.678783,-46.749005
4504001,"R. Salgueiro Do Campo, 43",-23.657032,-46.732809
4504002,"R. Salgueiro Do Campo, 241",-23.658469,-46.733490
4504003,"R. Salgueiro Do Campo, 274",-23.658936,-46.733602
4504004,"R. Yoshimara Minamoto, 101",-23.653375,-46.742195
4504005,"Estr. Da Riviera, 4350",-23.702622,-46.744414
4504006,"Estr. Da Riviera, 4350",-23.702276,-46.744455
4504013,"R. Frederico Grotte, 322",-23.662960,-46.729598
4504014,"R. Frederico Grotte, 322",-23.662962,-46.729737
4504015,"R. Acédio José Fontanete, 281",-23.660545,-46.729694
4504016,"R. Acédio José Fontanete, 314",-23.660769,-46.729732
4504017,"R. Acédio José Fontanete, 88",-23.659242,-46.730648
4504019,"R. Aldeia De Joanes, 388",-23.660017,-46.730574
4504020,"R. Aldeia De Joanes, 407",-23.659968,-46.730515
4504021,"R. Salgueiro Do Campo, 682",-23.660240,-46.731572
4504022,"R. Salgueiro Do Campo, 649",-23.660351,-46.731553
4504023,"R. Salgueiro Do Campo, 629",-23.661319,-46.732674
4504024,"R. Salgueiro Do Campo, 618",-23.661393,-46.732749
4504025,"Av. Luiz Gushiken, 122",-23.663098,-46.727793
4504027,"R. Guilherme Valente, 120",-23.662835,-46.736467
4504028,"R. Salgueiro Do Campo, 415",-23.660142,-46.733562
4504030,"R. Pedro Sardinha, 41",-23.671071,-46.752233
4504037,"R. Acédio José Fontanete, 126",-23.659471,-46.730429
4504038,"R. Aldeia De Joanes, 107",-23.658452,-46.732388
4504039,"R. Mourisca, 77",-23.658297,-46.732296
4504040,"R. Aldeia De Joanes, 209",-23.658906,-46.732154
4504043,"Av. Guido Caloi, 1401",-23.656700,-46.724427
4604154,"R. Tomoichi Shimizu, 463",-23.577467,-46.438759
4604155,"R. Tomoichi Shimizu, 79",-23.577943,-46.442452
4604163,"Av. Jacu-pêssego/nova Trabalhadores, 3787",-23.589770,-46.442746
4607621,"Av. Nagib Farah Maluf, 604",-23.548667,-46.435881
4607645,"Estr. Itaquera-guaianazes, 1654",-23.534067,-46.429680
4607649,"R. Sílvio Barbini, 696",-23.539450,-46.432866
4607678,"Estr. Itaquera-guaianazes, 2455",-23.541357,-46.425487
4607679,"Estr. Itaquera-guaianazes, 2458",-23.541769,-46.425521
4607689,"R. Lincoln Junqueira, 59",-23.547766,-46.430675
4608010,"R. Agrim. Sugaya, 484",-23.558342,-46.441040
4614693,"R. Arroio Campo Bom, 342",-23.588281,-46.422157
4614707,"R. Prof. Hasegawa, 730",-23.563350,-46.427118
4614711,"Av. Chuvas De Verão, 14",-23.564791,-46.419489
4614736,"Av. Paulo Gracindo, 809",-23.565373,-46.417826
4614760,"R. Jardim Tamoio, 1569",-23.552534,-46.429032
4614801,"R. Silvianópolis, 569",-23.549086,-46.431631
4614806,"Av. Prof. João Batista Conti, 1567",-23.552054,-46.441539
4614809,"R. Sílvio Barbini, 251",-23.540340,-46.437139
4614811,"Av. Jacu-pêssego/nova Trabalhadores, 1407",-23.571295,-46.446489
4614816,Av. José Pinheiro Borges,-23.534266,-46.429141
4614818,"R. Juá Mirim, 221",-23.584735,-46.419493
4614819,"R. Juá Mirim, 222",-23.584806,-46.419527
4614820,"R. Chubei Takagashi, 25",-23.566330,-46.426903
4614821,"R. Chubei Takagashi, 25",-23.566370,-46.426868
4614822,"R. Jaraguá Do Sul, 336",-23.545864,-46.427130
4614823,"R. Jaraguá Do Sul, 301",-23.545550,-46.427494
4614824,"R. Prof. Hasegawa, 1873",-23.569675,-46.429061
4614825,"Av. Nagib Farah Maluf, 1667",-23.539995,-46.431863
4614830,"Av. Nagib Farah Maluf, 1500",-23.539376,-46.431312
4614831,Terminal Cptm José Bonifácio Pl 1,-23.539377,-46.431216
4614832,"R. Agrim. Sugaya, 499",-23.558211,-46.440796
4614834,"R. Prof. Hasegawa, 727",-23.563391,-46.426734
4614835,"R. Silvianópolis, 472",-23.548749,-46.430855
4614836,"R. Prof. Hasegawa, 550",-23.563086,-46.429851
4614837,"R. Jardim Tamoio, 1671",-23.551853,-46.427260
4614840,"R. Chubei Takagashi, 753",-23.571251,-46.423985
4614841,"R. Jaime Ribeiro Wright, 302",-23.572107,-46.442865
4614843,"R. Prof. Hasegawa, 2020",-23.573291,-46.431016
4614844,"R. Prof. Hasegawa, 1997",-23.572542,-46.429727
4614845,"R. Prof. Hasegawa, 1797",-23.572236,-46.428871
4614846,"R. Prof. Hasegawa, 884",-23.564053,-46.426195
4614847,"R. Prof. Hasegawa, 884",-23.564011,-46.426166
4614848,"R. Hisaji Morita, 805",-23.573748,-46.430984
4614849,"R. Chubei Takagashi, 753",-23.572480,-46.424497
4614850,"R. Chubei Takagashi, 601",-23.570141,-46.424328
4614851,"R. Chubei Takagashi, 551",-23.570080,-46.424763
4614852,"R. Chubei Takagashi, 4",-23.567631,-46.426359
4614853,"R. Chubei Takagashi, 4",-23.567601,-46.426167
4614854,"R. Chubei Takagashi, 758",-23.574199,-46.426114
4614855,"R. Cristovão Salamanca, 195",-23.555300,-46.436100
4614856,"R. Prof. Hasegawa, 100",-23.565439,-46.426678
4614857,"R. Prof. Hasegawa, 100",-23.565423,-46.426997
4614858,R. Juá Mirim,-23.582497,-46.416320
4614860,"R. Sabiá Da Praia, 260",-23.582354,-46.417041
4614861,R. Sabiá Da Praia,-23.582259,-46.417052
4614862,"R. Sabiá Da Praia, 175",-23.579655,-46.417335
4614863,"R. Sabiá Da Praia, 390",-23.582607,-46.417104
4614864,"R. Garça Morena, 305",-23.579026,-46.418958
4614865,"R. Garça Morena, 22",-23.578977,-46.418337
4614866,R. Garça Morena,-23.583827,-46.421369
4614867,"R. Begônia Real, 200",-23.583603,-46.418588
4614868,"R. Hena, 155",-23.581535,-46.420623
4614869,"R. Lírio Das Pedras, 611",-23.583076,-46.420772
4614870,R. Garça Morena,-23.583911,-46.421425
4614871,"R. Garça Morena, 470",-23.581949,-46.421379
4614872,"R. Garça Morena, 470",-23.581269,-46.421225
4614873,"R. Hena, 611",-23.582382,-46.420910
4614874,"R. Hena, 155",-23.581343,-46.420307
4614877,"R. Lincoln Junqueira, 884",-23.549104,-46.431472
4614878,"R. Sabbado D'ângelo, 2274",-23.552901,-46.444951
4614879,"Estr. Itaquera-guaianazes, 2001",-23.536564,-46.427735
4614880,"R. Zituo Karasawa, 550",-23.579297,-46.432315
4614881,"R. Begônia Real, 118",-23.583421,-46.418705
4614882,"Estr. Aricanduva, 75",-23.592992,-46.435591
4614883,"Estr. Aricanduva, 5",-23.592770,-46.437819
4614884,"R. Ione Pinelli, 27",-23.591105,-46.438225
4614885,"R. Guichi Shigueta, 460",-23.589483,-46.438429
4614886,"R. Guichi Shigueta, 171",-23.587846,-46.437037
4614887,"R. Go Sugaia, 75",-23.585530,-46.435753
4614888,"R. Go Sugaia, 60",-23.583566,-46.439262
4614889,"R. Go Sugaia, 9",-23.582731,-46.440583
4614890,"R. Guichi Shigueta, 201",-23.586827,-46.436565
4614891,"R. Zituo Karasawa, 1520",-23.576798,-46.430428
4614892,"R. Zituo Karasawa, 1519",-23.577046,-46.430762
4614893,"R. Hirovo Kaminobo, 667",-23.575715,-46.433437
4614894,"R. Hirovo Kaminobo, 788",-23.576061,-46.436602
4614895,"R. Tomoichi Shimizu, 511",-23.577448,-46.438352
4614896,"R. Guichi Yoshioka, 814",-23.575691,-46.433537
4614897,"R. Jaime Ribeiro Wright, 60",-23.573162,-46.445224
4614898,"R. Jaime Ribeiro Wright, 1148",-23.569430,-46.436876
4614899,"R. Chubei Takagashi, 758",-23.571121,-46.423963
4614900,"Av. Chuvas De Verão, 79",-23.564952,-46.423060
4614901,"R. Hirovo Kaminobo, 430",-23.573850,-46.439309
4614902,"R. Hirovo Kaminobo, 225",-23.573236,-46.441076
4707576,"Estr. Do Lageado Velho, 1591",-23.534085,-46.394315
4707577,"Estr. Do Lageado Velho, 1591",-23.534048,-46.394229
4707581,"R. Dr. José Gravonski, 1308",-23.533890,-46.399598
4707690,"R. João Bodim, 10",-23.533442,-46.423725
4707691,"R. João Bodim, 135",-23.533789,-46.423283
4707692,"R. João Bodim, 436",-23.534013,-46.421044
4707693,"R. João Bodim, 519",-23.534167,-46.421275
4707741,"R. Prof. Cosme Deodato Tadeu, 319",-23.544121,-46.407195
4707915,"R. Côn. Antônio Manzi, 0",-23.526831,-46.410314
4707943,"R. José Vieira Guimarães, 609",-23.523235,-46.425108
4715028,"R. Manuel Álvares Pimentel, 1247",-23.521242,-46.387308
4715036,"R. Gen. Americano Freire, 257",-23.539063,-46.410856
4715044,R. Cecílio Mendes Pereira,-23.524003,-46.396091
4715064,"R. Antônio Thadeo, 309",-23.541815,-46.405783
4715086,Av. José Pinheiro Borges,-23.529250,-46.430937
4715090,"R. Jerônimo Veloso Cubas, 525",-23.544308,-46.389248
4715110,"R. José Vieira Guimarães, 782",-23.524085,-46.423217
4715111,"R. José Vieira Guimarães, 267",-23.523144,-46.427765
4715112,"R. Gaspar Aranha, 79",-23.541233,-46.410331
4715113,"R. Cruz Do Espirito Santo, 1162",-23.535823,-46.403987
4715114,"R. Cruz Do Espirito Santo, 1162",-23.535669,-46.404040
4715116,"Av. Nordestina, 6924",-23.536976,-46.415892
4715119,"R. Dr. José Gravonski, 851",-23.531798,-46.402690
4715120,"R. Dr. José Gravonski, 865",-23.531909,-46.402620
4715121,"R. Dr. José Gravonski, 408",-23.529801,-46.405423
4715123,"R. Guabiroba De Minas, 29",-23.522961,-46.430215
4715124,"Estr. D. João Neri, 4298",-23.529421,-46.396820
4715125,"R. Dr. José Gravonski, 471",-23.529644,-46.405525
4715129,"R. José Vieira Guimarães, 811",-23.524157,-46.422906
4715131,"R. João Da Silva Aguiar, 251",-23.536361,-46.398451
4715132,"R. Pe. Nildo Do Amaral Júnior, 642",-23.521570,-46.426125
4715133,"R. Pe. Nildo Do Amaral Júnior, 643",-23.521513,-46.425777
4715134,"R. Pe. Nildo Do Amaral Júnior, 204",-23.522631,-46.421755
4715135,"R. Pe. Nildo Do Amaral Júnior, 204",-23.522733,-46.421859
4715136,"Estr. Do Lageado Velho, 495",-23.536640,-46.404161
4715137,"Estr. Do Lageado Velho, 869",-23.534958,-46.401220
4715139,"Estr. Do Lageado Velho, 438",-23.537129,-46.404911
4715140,"Estr. Do Lageado Velho, 1359",-23.533616,-46.396766
4715141,"R. Guabiroba De Minas, 42",-23.523711,-46.430308
4715142,"R. Manuel Da Mota Coutinho, 996",-23.542237,-46.393315
4715143,"Estr. D. João Neri, 4666",-23.532211,-46.398021
4715144,"R. Valentim Lemos, 32",-23.535736,-46.426174
4715145,"R. Valentim Lemos, 69",-23.535820,-46.426153
4715146,"R. Luís Gomes Tourinho, 361",-23.532579,-46.425261
4715147,"R. Luís Gomes Tourinho, 388",-23.534142,-46.425695
4715148,"R. João Bodim, 137",-23.534527,-46.418230
4715149,"R. João Bodim, 120",-23.534500,-46.418034
4715150,"R. Benedito Leite De Ávila, 821",-23.540059,-46.420673
4715151,"Estr. Do Lageado Velho, 1501",-23.533710,-46.397428
4715152,"R. Leonilda Magrini, 131",-23.545734,-46.401146
4715153,"R. Leonilda Magrini, 446",-23.546695,-46.399124
4715154,"R. Leonilda Magrini, 342",-23.546725,-46.398946
4715155,"R. Pe. Nildo Do Amaral Júnior, 435",-23.521840,-46.425025
4715156,"R. Francisco De Soutomaior, 23",-23.525526,-46.389760
4715157,"R. Prof. Cosme Deodato Tadeu, 242",-23.543937,-46.407985
4715159,"R. Francisco Nunes Cubas, 517",-23.547287,-46.391488
4715160,"R. Francisco Nunes Cubas, 598",-23.547289,-46.391287
4715161,"R. Gaspar Sardinha, 200",-23.545703,-46.393062
4715162,"R. Inácio De Oliveira Campos, 342",-23.546869,-46.396484
4715163,"R. Prof. Cosme Deodato Tadeu, 89",-23.543356,-46.409381
4715164,"R. Prof. Cosme Deodato Tadeu, 90",-23.543399,-46.409406
4715165,"R. Prof. Cosme Deodato Tadeu, 601",-23.544822,-46.404603
4715168,"R. Guabiroba De Minas, 27",-23.519445,-46.427684
4715169,"R. Guabiroba De Minas, 2",-23.519497,-46.427824
4715170,"R. Manuel Álvares Pimentel, 994",-23.521867,-46.395975
4715171,"R. Manuel Álvares Pimentel, 1081",-23.522118,-46.396325
4715172,"Estr. Do Lageado Velho, 165",-23.538201,-46.406981
4715174,"R. João Gomes De Farias, 304",-23.529197,-46.420744
4715175,"R. Jurandir Pais Leme, 346",-23.523588,-46.419281
4715176,"R. Maximiano Brandão, 147",-23.529881,-46.422407
4715177,"R. Serra Da Queimada, 438",-23.528836,-46.411734
4715178,"R. Pe. Nildo Do Amaral Júnior, 985",-23.520876,-46.428867
4715179,"R. Jurandir Pais Leme, 289",-23.524288,-46.419261
4715183,"R. João De Siqueira Afonso, 529",-23.540087,-46.394513
4715184,"R. Maciço Do Urucum, 814",-23.540382,-46.400880
4715186,"R. Serra Das Araras, 165",-23.538568,-46.400890
4715187,"R. Quimanga, 36",-23.537943,-46.401100
4715188,"R. João De Siqueira Afonso, 145",-23.537186,-46.396502
4715189,"R. Francisco Fernandes Frazão, 1311",-23.536305,-46.398337
4715190,"R. Serra Das Araras, 156",-23.538696,-46.400853
4715194,"R. Guedes De Brito, 38",-23.529439,-46.394791
4715203,"R. Francisco Nunes Cubas, 372",-23.547782,-46.393325
4811067,"R. Vespasiano, 1136",-23.532961,-46.695218
4811080,"R. Marco Aurélio, 772",-23.533891,-46.698256
4811081,"R. Marco Aurélio, 578",-23.532522,-46.699252
4811117,"R. Dr. José Elias, 443",-23.532263,-46.717878
4811357,"R. Aurélia, 511",-23.526282,-46.697741
4811359,"R. Faustolo, 1284",-23.523923,-46.697893
4811425,"R. Faustolo, 1592",-23.523811,-46.700728
4811440,"R. Marco Aurélio, 378",-23.530864,-46.699456
4811462,"Av. Raimundo Pereira De Magalhães, 751",-23.514051,-46.713552
4811486,"R. Tito, 1689",-23.527258,-46.707442
4811488,"R. Br. De Jundiaí, 301",-23.524828,-46.708026
4811499,"R. Dr. José Elias, 43",-23.530952,-46.714300
4811516,"R. Bartholomeu Paes, 603",-23.514150,-46.718970
4811693,"R. Alvarenga Peixoto, 581",-23.513207,-46.721907
4811698,"R. Monte Pascal, 67",-23.521237,-46.719821
4814460,"R. Afonso Sardinha, 693",-23.522778,-46.710745
4814465,"R. Afonso Sardinha, 257",-23.522415,-46.706074
4814506,Clemente Pastore,-23.514737,-46.699115
4814519,Parada Clélia,-23.524850,-46.689789
4814552,"R. Fortunato Ferraz, 1141",-23.517186,-46.721894
4814555,"Av. Ricardo Medina Filho, 963",-23.536896,-46.707412
4814556,"R. Joaquim Machado, 35",-23.521723,-46.700515
4814557,"R. Crasso, 41",-23.525395,-46.689787
4814564,"R. Tonelero, 163",-23.529543,-46.704439
4814566,Pça. Osvaldo Zanini,-23.531661,-46.713192
4814567,"R. Marina Ciufuli Zanfelice, 280",-23.513148,-46.707236
4814569,"R. Félix Guilhem, 931",-23.514917,-46.707365
4814570,"R. Félix Guilhem, 284",-23.517481,-46.701474
4814571,"R. Félix Guilhem, 904",-23.515029,-46.707142
4814572,"R. Félix Guilhem, 596",-23.516269,-46.704378
4814573,"R. Werner Siemens, 50",-23.513385,-46.709485
4814574,"R. William Speers, 1222",-23.516479,-46.706118
4814575,"R. Aurélia, 79",-23.522600,-46.697676
4814576,"R. Scipião, 343",-23.523902,-46.699157
4814577,"R. Aurélia, 39",-23.521860,-46.697640
4814578,"R. Tonelero, 1138",-23.537099,-46.706748
4814580,"R. Dr. Cincinato Pomponet, 215",-23.518782,-46.703141
4814581,"R. Dr. Cincinato Pomponet, 201",-23.519160,-46.702848
4814582,"R. Afonso Sardinha, 501",-23.522548,-46.708586
4814583,"R. Conrado Moreschi, 77",-23.519649,-46.701931
4814584,Terminal Lapa - Plataforma,-23.520576,-46.699601
4814587,Ac. A Ponte Do Piqueri,-23.510228,-46.704798
4814588,"R. Cerro Cora, 2304",-23.535763,-46.717419
4814589,George Smith,-23.517892,-46.704161
4814590,"R. Faustolo, 1861",-23.523777,-46.703498
4814591,"R. Cons. Olegário, 100",-23.514854,-46.722090
4814592,"R. Dr. José Elias, 302",-23.531672,-46.716737
4814593,"R. Dr. José Elias, 227",-23.531524,-46.716005
4814599,Intermunicipal,-23.518133,-46.702203
4814601,"R. Clélia, 2123",-23.524822,-46.703240
4814602,"R. Werner Siemens, 111",-23.512670,-46.709036
4814603,"R. Werner Siemens, 400",-23.510149,-46.707938
4814604,"R. Br. De Itaúna, 380",-23.520661,-46.721122
4814608,"R. Alvarenga Peixoto, 52",-23.514314,-46.717062
4814609,Av. Emb. Macedo Soares,-23.509164,-46.693842
4814610,"R. Catão, 626",-23.526369,-46.700692
4814618,"R. Dr. Cincinato Pomponet, 174",-23.519441,-46.702626
4814619,"R. Dr. Cincinato Pomponet, 97",-23.519631,-46.702510
4814622,"R. William Speers, 590",-23.519041,-46.700137
4814625,"R. Alvarenga Peixoto, 312",-23.513173,-46.719237
4814627,"R. Albion, 622",-23.523783,-46.710573
4814628,"R. Clemente Alvares, 131",-23.520837,-46.703882
4900415,Parada Scuvero,-23.561681,-46.627488
4905666,"R. Antônio Tavares, 207",-23.571365,-46.624559
4906338,"R. Tamandaré, 734",-23.564581,-46.635571
4906353,"R. Mazzini, 327",-23.564962,-46.625439
4910016,"Av. Da Aclimação, 666",-23.572507,-46.633076
4910030,"R. Diogo Vaz, 373",-23.562478,-46.629894
4910036,"R. Augusto De Toledo, 37",-23.570278,-46.625917
4910043,"R. Muniz De Souza, 744",-23.569441,-46.627182
4910053,"Av. Da Liberdade, 533",-23.557288,-46.636446
4910055,"Lgo. Nsa. Sra. Da Conceição, 74",-23.564745,-46.628973
4910056,"R. Augusto De Toledo, 96",-23.570707,-46.626324
4910057,"R. Almeida Torres, 335",-23.569093,-46.626856
4910058,"Av. Pref. Passos, 88",-23.554137,-46.627333
5013146,"Av. Gaspar Vaz Da Cunha, 326",-23.492183,-46.677135
5013153,"Av. Clavasio Alves Da Silva, 820",-23.496872,-46.677235
5013160,"Av. Dep. Emílio Carlos, 550",-23.499628,-46.674940
5013171,"Av. Antônio Munhoz Bonilha, 1040",-23.495629,-46.681733
5013323,"Av. João Dos Santos Abreu, 1098",-23.483168,-46.663982
5013327,"R. Prof. Dario Ribeiro, 785",-23.492429,-46.670618
5013331,"R. Carolina Soares, 299",-23.500895,-46.670404
5013358,"R. Domingos Marchetti, 192",-23.509030,-46.680559
5013361,"R. Thomaz Antônio Villani, 135",-23.487838,-46.674847
5013370,"R. Silvestre Gonçalves, 75",-23.494781,-46.683387
5013375,"R. Alexandre Fuzaro, 607",-23.488217,-46.682729
5013377,"R. João Serrano, 273",-23.503660,-46.671604
5013378,"R. Jacofer, 161",-23.505102,-46.676999
5013381,"Av. João Dos Santos Abreu, 260",-23.481910,-46.670274
5013383,"R. Cápua, 66",-23.503708,-46.672218
5013385,Santa Auta C/B,-23.494682,-46.684712
5013387,Delfim Moreira - C/B,-23.485240,-46.680579
5013388,Edson Pellegrini - C/B,-23.481905,-46.675559
5013389,"Av. Inajar De Souza, 592",-23.499110,-46.685543
5013391,Parada Extra ( B/C),-23.506890,-46.689213
5013393,Parada Inacio Leitao C/B,-23.486994,-46.682146
5013396,Parada Benedito Guedes De Oliveira C/B,-23.491867,-46.685207
5013397,Ribeiro De Morais C/B,-23.501672,-46.686910
5013398,"R. Maria Eliza Siqueira, 200",-23.496639,-46.673475
5013399,"R. Cel. Mário De Azevedo, 49",-23.505648,-46.673584
5013400,"Av. Dep. Emílio Carlos, 318",-23.502078,-46.673064
5013401,"R. Julieta Notari Reis, 249",-23.485766,-46.672309
5013402,"Av. Clavasio Alves Da Silva, 683",-23.498396,-46.677498
5013403,"R. Carlos Porto Carreiro, 30",-23.508631,-46.685822
5013404,R. Francisco Rodrigues Nunes,-23.507321,-46.683895
5013405,R. José Papaterra Limongi,-23.508920,-46.679144
5013407,"R. Silvério De Carvalho, 527",-23.494454,-46.684085
5013410,"R. Manoel Dias Do Campo, 265",-23.487097,-46.671946
